id,uuid,URL,Title,PRICE,CODE NUMBER,LOCATION,PROPERTY TYPE,TYPE,Description,Area of Land,Construction Area,Rooms,Full Bathrooms,Half Bathrooms,Parking Lot,Image URLs,Created Date,Uploaded Date
11,2524585a-d717-472c-ab93-424b5401de6f,https://remax-central.com.sv/en/properties/log-cabin-for-sale-in-montepinar-la-palma-chalatenango,"Log Cabin For Sale in Montepinar, La Palma, Chalatenango",150000,V20-003164,La Palma,Recreational,Sale,"Cozy Cabin for Sale in Montepinar, La Palma, Chalatenango.
Land: 5,732 V2 / Cabin: 84 M2 / Terrace: 24 M2
3 bedrooms, 2 bathrooms, kitchen - family room, terrace. Mezzanine to accommodate more guests.
""Montepinar"" is a private residential located in the middle of the Forest in Los Planes, La Palma.
Accessible road (Rural with good maintenance). Very nice mountain weather.FacebookTwitterEnviarPrintWhatsapp",5732,110,3,,,6,"['https://remax-central.com.sv/storage/properties/lFGSkCx8VIHnDCA8dFmx-large.JPG', 'https://remax-central.com.sv/storage/properties/gEdjS5PrwlFyONxWL20N-large.JPG', 'https://remax-central.com.sv/storage/properties/qj1PZ2hfenTdoQEoQbxb-large.JPG', 'https://remax-central.com.sv/storage/properties/ANM4QXH3ShzylZMvXeNV-large.JPG', 'https://remax-central.com.sv/storage/properties/IEAWQLaWjjyfhm4FabJl-large.JPG', 'https://remax-central.com.sv/storage/properties/M2N7F0CLpCCoLCoqRUOJ-large.JPG', 'https://remax-central.com.sv/storage/properties/9fYzTUW35AE2RdGhr5eX-large.JPG', 'https://remax-central.com.sv/storage/properties/5vKV9TWjtJN7Waw63ijg-large.JPG', 'https://remax-central.com.sv/storage/properties/TTGFXsLLH4YCJRxUN5hr-large.JPG', 'https://remax-central.com.sv/storage/properties/FDL52Noduvwftj5rjFZQ-large.JPG', 'https://remax-central.com.sv/storage/properties/CYmT6WOVyyBExpBqw4D2-large.JPG']",2024-10-26 17:23:20,2024-10-26 17:23:20
12,ea95d2e1-e22a-436d-9309-2fab52db6ae5,https://remax-central.com.sv/en/properties/property-for-rent-costa-del-sol/a,PROPERTY FOR RENT COSTA DEL SOL,5500,A20-003167,Costa Del Sol,Recreational,Rent,"This property is located on one of the best beaches in El Salvador, Costa del Sol. It has direct access on Blvd. Costa del Sol Km 65. It has an approximate frontage of 40 M on the beach. It has a house with 3 bedrooms, 2 bathrooms, kitchen, living-dining room. Cottage for collaborators.
Due to its strategic location, a tourist project can be carried out, in the area of ​​restaurants, rooms, hotels.FacebookTwitterEnviarPrintWhatsapp",5768,300,3,,,10,"['https://remax-central.com.sv/storage/properties/XEsVuiDyvb7bGqSzLPdp-large.png', 'https://remax-central.com.sv/storage/properties/tXZuWhZKBPDJC9HoXV4R-large.png', 'https://remax-central.com.sv/storage/properties/HDARLjTnJF0hSi81cWTc-large.png', 'https://remax-central.com.sv/storage/properties/uJKM5huDSQUaJ880mASM-large.png', 'https://remax-central.com.sv/storage/properties/SBAoomnofgxdO59ZNfld-large.png', 'https://remax-central.com.sv/storage/properties/W9rMuAmbU5d9XUOC3k94-large.png', 'https://remax-central.com.sv/storage/properties/JZsGzGOL7QqLFwNbjvip-large.png', 'https://remax-central.com.sv/storage/properties/hbr4VGkCun68ZSc2vrpg-large.png', 'https://remax-central.com.sv/storage/properties/ukK4K1efz8iDiRmbz2KV-large.png', 'https://remax-central.com.sv/storage/properties/1GCxjyzgqn7Ea0bQUgNe-large.png', 'https://remax-central.com.sv/storage/properties/s9AYVXRrB00uwOufcunX-large.png', 'https://remax-central.com.sv/storage/properties/xl7YCnQxUdKQ2a8O47Ic-large.png', 'https://remax-central.com.sv/storage/properties/GbGsmtJ6zOQhaO5XBU2p-large.png', 'https://remax-central.com.sv/storage/properties/aw6FwlcDmTGIrgL9DjcE-large.png', 'https://remax-central.com.sv/storage/properties/9qKygsXKtjk9FOVArg6a-large.png', 'https://remax-central.com.sv/storage/properties/jWNrvWqUEaJVzSOoSqFz-large.png', 'https://remax-central.com.sv/storage/properties/QiIm5TXaY5aW7QeuWs7m-large.png']",2024-10-26 17:23:33,2024-10-26 17:23:33
13,f8962c80-8722-4618-8eda-1aed18cad1a4,https://remax-central.com.sv/en/properties/farm-for-sale-san-julian,"FARM FOR SALE ""SAN JULIAN""",1767950,V20-002323,Sonsonate,Recreational,Sale,"The property has an area of ​​more than 40 blocks; the land is mostly flat and has an excellent location just 1 km from the park in the center of San Julián.
The farm has many benefits among which, due to its height, spectacular views of the Bálsamo Mountain range, the volcanoes of Izalco and Ilamatepec (Santa Ana), Cerro Verde, Cordillera de Apaneca, valley with sugar cane and
 Forest.
It is worth highlighting the fertility of the soil, currently with first-class grass, as well as timber trees and an oxygen lung.
It has 3 water reservoirs.
As for the construction, it has a beautiful country house with a terrace, a social area with a gazebo, a swimming pool, a cellar, stables and spaces where settlers live who take care of and work on the property.
It has electricity, water and 3 septic tanks.
Access to the property is in excellent condition and the climate is cool.
It is an excellent opportunity to invest, it has potential for recreational and residential development.FacebookTwitterEnviarPrintWhatsapp",400000,670,,,,,"['https://remax-central.com.sv/storage/properties/53xTS8I5KnTW4AuBtmo2-large.jpg', 'https://remax-central.com.sv/storage/properties/oUrukRHVyGP8PbFk3Y65-large.jpg', 'https://remax-central.com.sv/storage/properties/lRDXpTGn4suQpRez8ync-large.jpg', 'https://remax-central.com.sv/storage/properties/No8hkdjJWFhGBvZJSgYi-large.jpg', 'https://remax-central.com.sv/storage/properties/LUpzSXLPVs7IGQJNTjwK-large.jpg', 'https://remax-central.com.sv/storage/properties/Vtt9XbmAvagvGuxn1PsY-large.jpg', 'https://remax-central.com.sv/storage/properties/mJgClXOA4b8z5ilaVmKZ-large.jpg', 'https://remax-central.com.sv/storage/properties/bi2SgRKo4Bean6ggrNvv-large.jpg', 'https://remax-central.com.sv/storage/properties/wTCluLzkkN0ksKFCblRo-large.jpg']",2024-10-26 17:23:37,2024-10-26 17:23:37
14,5b636e68-662e-43e7-a179-1eb17b5e4059,https://remax-central.com.sv/en/properties/house-for-rent-in-haciendas-del-mediterraneo-ahuachapan-cluster-2/a,"House for rent in Haciendas del Mediterraneo, Ahuachapan Cluster 2",240,A01-004123,Ahuachapan,Residential,Rent,"House for rent in a private residential complex, with 24/7 security. The Residential has a park, swimming pool and multipurpose room.
The house has an open space distribution of living room, dining room and kitchen, 2 bedrooms, 1 bathroom, large garden and laundry area, 2 parking spaces.FacebookTwitterEnviarPrintWhatsapp",161.64,112.97,2,,,2,"['https://remax-central.com.sv/storage/properties/cIoLkqQFVN1SkdNQSHt8-large.jpeg', 'https://remax-central.com.sv/storage/properties/HL2baqoIi3AgQVPExFqa-large.jpeg', 'https://remax-central.com.sv/storage/properties/Y58ufJsRuz2nZqCskd3z-large.jpeg', 'https://remax-central.com.sv/storage/properties/Nufi4VGq2vppsBJYAhzO-large.jpeg', 'https://remax-central.com.sv/storage/properties/7hnFVpVSXfZBNR8C30S8-large.jpeg', 'https://remax-central.com.sv/storage/properties/RMyDBPYbiSO1O01IF1h7-large.jpeg', 'https://remax-central.com.sv/storage/properties/ap1kIyAkWccDWH0HTFMo-large.jpeg', 'https://remax-central.com.sv/storage/properties/EE7UWyMHTFs8eBSc5bwL-large.jpeg', 'https://remax-central.com.sv/storage/properties/7zm6wamWme0cqsGKYaZx-large.jpeg']",2024-10-26 17:23:44,2024-10-26 17:23:44
15,6e7bbb8a-f11c-48db-a8b1-abe771bfaebf,https://remax-central.com.sv/en/properties/for-sale-1-block-of-rustic-land-in-canton-el-carmen,For sale 1 block of rustic land in Canton El Carmen,200000,V15-004124,Colonia Escalón,Terrain,Sale,"For sale a block of rustic land, located less than 10 minutes from the end of Paseo General Escalón in the area known as Canton El Carmen, with abundant vegetation, possibility of electricity connection and water supplyFacebookTwitterEnviarPrintWhatsapp",10000,,,,,,"['https://remax-central.com.sv/storage/properties/uiupDIFu5VpIHwTUaK31-large.png', 'https://remax-central.com.sv/storage/properties/2Td2VuHfbC3dvVl0Ilpz-large.png', 'https://remax-central.com.sv/storage/properties/XrSUWubfQgOglgGLxpvl-large.png', 'https://remax-central.com.sv/storage/properties/zjBsrlN6sKTJxQjTZjs7-large.png', 'https://remax-central.com.sv/storage/properties/jbZJCCzetQcQ2nMz73Hl-large.png']",2024-10-26 17:23:56,2024-10-26 17:23:56
16,d37bf347-084d-4c88-95dc-c3641799828c,https://remax-central.com.sv/en/properties/subdivision-mirador-del-mar-san-diego-la-libertad-el-salvador-16,"Subdivision Mirador Del Mar, San Diego, La Libertad, El Salvador",40000 / m2,V15-004138,San Diego,Terrain,Sale,"Located in the picturesque hill in San Diego, La Libertad, El Salvador, this new Subdivision project offers a unique opportunity to own a piece of land with stunning ocean views and convenient access. Situated just a few meters away from the main road, the majority of the available lots boast spectacular ocean vistas, making it an ideal investment for those seeking a peaceful and secure retreat surrounded by nature.

One of the key advantages of this development is its tranquil and exclusive setting, providing residents with a serene environment to build their dream home. With feasibility for electricity and potable water already in place, residents can enjoy modern comforts while being immersed in the beauty of their surroundings. It's worth noting that each new buyer will be responsible for installing their own septic tank for wastewater management.

The lots within this project typically feature a rectangular shape, starting at 20 meters by 10 meters, totaling 200 square meters in area. For those looking for larger plots, there are options available to suit various preferences and needs.

Among the amenities offered within the project is a Clubhouse currently under construction, boasting panoramic ocean views and a refreshing swimming pool within the development. Additionally, there is another Clubhouse located on the beachfront of San Diego, complete with a pool and direct access to the sandy shores.

Conveniently situated approximately 30 minutes from the airport, this project is also just a short drive away from the beautiful beaches of San Diego and iconic surf spots such as Punta Roca, El Tunco, Sunzal, Atami, and El Zonte. With easy access to Sunset Park and Surf City 1, residents will have a myriad of recreational activities and leisure options at their fingertips.

Don't miss this opportunity to own a piece of paradise in San Diego, La Libertad, where luxury living meets natural beauty.
THIS LAND HAS 200  M2FacebookTwitterEnviarPrintWhatsapp",282.16,200,,,,,"['https://remax-central.com.sv/storage/properties/zitFbqxRJyXWGaz2skXA-large.png', 'https://remax-central.com.sv/storage/properties/MniJKy8UOcGvgYBcYf2W-large.png', 'https://remax-central.com.sv/storage/properties/ikRpBCxk76uqmQYFPFHD-large.png', 'https://remax-central.com.sv/storage/properties/me17X40GQixqJDzybOdD-large.png', 'https://remax-central.com.sv/storage/properties/2QaOacVCiql1JLJyO0Zh-large.png', 'https://remax-central.com.sv/storage/properties/ysMjpC5CS9vn62V2nYBL-large.png', 'https://remax-central.com.sv/storage/properties/Qx9w7cxjuUP8jqUwiV3q-large.png', 'https://remax-central.com.sv/storage/properties/Hk7Feh22ViJd0ICumAAI-large.png', 'https://remax-central.com.sv/storage/properties/O3F2pGMlU6ewoTW8zYty-large.png', 'https://remax-central.com.sv/storage/properties/odEVnyvhMmgpbtElLUnV-large.png']",2024-10-26 17:24:02,2024-10-26 17:24:02
17,f2f01009-9557-47cb-a28c-75b0cad5c421,https://remax-central.com.sv/en/properties/subdivision-mirador-del-mar-san-diego-la-libertad-el-salvador-15,"Subdivision Mirador Del Mar, San Diego, La Libertad, El Salvador",45000 / m2,V15-004137,San Diego,Terrain,Sale,"Located in the picturesque hill in San Diego, La Libertad, El Salvador, this new Subdivision project offers a unique opportunity to own a piece of land with stunning ocean views and convenient access. Situated just a few meters away from the main road, the majority of the available lots boast spectacular ocean vistas, making it an ideal investment for those seeking a peaceful and secure retreat surrounded by nature.

One of the key advantages of this development is its tranquil and exclusive setting, providing residents with a serene environment to build their dream home. With feasibility for electricity and potable water already in place, residents can enjoy modern comforts while being immersed in the beauty of their surroundings. It's worth noting that each new buyer will be responsible for installing their own septic tank for wastewater management.

The lots within this project typically feature a rectangular shape, starting at 20 meters by 10 meters, totaling 200 square meters in area. For those looking for larger plots, there are options available to suit various preferences and needs.

Among the amenities offered within the project is a Clubhouse currently under construction, boasting panoramic ocean views and a refreshing swimming pool within the development. Additionally, there is another Clubhouse located on the beachfront of San Diego, complete with a pool and direct access to the sandy shores.

Conveniently situated approximately 30 minutes from the airport, this project is also just a short drive away from the beautiful beaches of San Diego and iconic surf spots such as Punta Roca, El Tunco, Sunzal, Atami, and El Zonte. With easy access to Sunset Park and Surf City 1, residents will have a myriad of recreational activities and leisure options at their fingertips.

Don't miss this opportunity to own a piece of paradise in San Diego, La Libertad, where luxury living meets natural beauty.
THIS LAND HAS 200  M2FacebookTwitterEnviarPrintWhatsapp",282.16,200,,,,,"['https://remax-central.com.sv/storage/properties/zitFbqxRJyXWGaz2skXA-large.png', 'https://remax-central.com.sv/storage/properties/MniJKy8UOcGvgYBcYf2W-large.png', 'https://remax-central.com.sv/storage/properties/ikRpBCxk76uqmQYFPFHD-large.png', 'https://remax-central.com.sv/storage/properties/me17X40GQixqJDzybOdD-large.png', 'https://remax-central.com.sv/storage/properties/2QaOacVCiql1JLJyO0Zh-large.png', 'https://remax-central.com.sv/storage/properties/ysMjpC5CS9vn62V2nYBL-large.png', 'https://remax-central.com.sv/storage/properties/Qx9w7cxjuUP8jqUwiV3q-large.png', 'https://remax-central.com.sv/storage/properties/Hk7Feh22ViJd0ICumAAI-large.png', 'https://remax-central.com.sv/storage/properties/O3F2pGMlU6ewoTW8zYty-large.png', 'https://remax-central.com.sv/storage/properties/odEVnyvhMmgpbtElLUnV-large.png']",2024-10-26 17:24:08,2024-10-26 17:24:08
18,447dd868-5873-4061-a289-317112b268fc,https://remax-central.com.sv/en/properties/subdivision-mirador-del-mar-san-diego-la-libertad-el-salvador-14,"Subdivision Mirador Del Mar, San Diego, La Libertad, El Salvador",35000 / m2,V15-004136,San Diego,Terrain,Sale,"Located in the picturesque hill in San Diego, La Libertad, El Salvador, this new Subdivision project offers a unique opportunity to own a piece of land with stunning ocean views and convenient access. Situated just a few meters away from the main road, the majority of the available lots boast spectacular ocean vistas, making it an ideal investment for those seeking a peaceful and secure retreat surrounded by nature.

One of the key advantages of this development is its tranquil and exclusive setting, providing residents with a serene environment to build their dream home. With feasibility for electricity and potable water already in place, residents can enjoy modern comforts while being immersed in the beauty of their surroundings. It's worth noting that each new buyer will be responsible for installing their own septic tank for wastewater management.

The lots within this project typically feature a rectangular shape, starting at 20 meters by 10 meters, totaling 200 square meters in area. For those looking for larger plots, there are options available to suit various preferences and needs.

Among the amenities offered within the project is a Clubhouse currently under construction, boasting panoramic ocean views and a refreshing swimming pool within the development. Additionally, there is another Clubhouse located on the beachfront of San Diego, complete with a pool and direct access to the sandy shores.

Conveniently situated approximately 30 minutes from the airport, this project is also just a short drive away from the beautiful beaches of San Diego and iconic surf spots such as Punta Roca, El Tunco, Sunzal, Atami, and El Zonte. With easy access to Sunset Park and Surf City 1, residents will have a myriad of recreational activities and leisure options at their fingertips.

Don't miss this opportunity to own a piece of paradise in San Diego, La Libertad, where luxury living meets natural beauty.
THIS LAND HAS 200  M2FacebookTwitterEnviarPrintWhatsapp",286.16,200,,,,,"['https://remax-central.com.sv/storage/properties/zitFbqxRJyXWGaz2skXA-large.png', 'https://remax-central.com.sv/storage/properties/MniJKy8UOcGvgYBcYf2W-large.png', 'https://remax-central.com.sv/storage/properties/ikRpBCxk76uqmQYFPFHD-large.png', 'https://remax-central.com.sv/storage/properties/me17X40GQixqJDzybOdD-large.png', 'https://remax-central.com.sv/storage/properties/2QaOacVCiql1JLJyO0Zh-large.png', 'https://remax-central.com.sv/storage/properties/ysMjpC5CS9vn62V2nYBL-large.png', 'https://remax-central.com.sv/storage/properties/Qx9w7cxjuUP8jqUwiV3q-large.png', 'https://remax-central.com.sv/storage/properties/Hk7Feh22ViJd0ICumAAI-large.png', 'https://remax-central.com.sv/storage/properties/O3F2pGMlU6ewoTW8zYty-large.png', 'https://remax-central.com.sv/storage/properties/odEVnyvhMmgpbtElLUnV-large.png']",2024-10-26 17:24:12,2024-10-26 17:24:12
19,c3781e51-0502-43dd-aaeb-a1dba04404d1,https://remax-central.com.sv/en/properties/subdivision-mirador-del-mar-san-diego-la-libertad-el-salvador-13,"Subdivision Mirador Del Mar, San Diego, La Libertad, El Salvador",86808 / m2,V15-004135,San Diego,Terrain,Sale,"Located in the picturesque hill in San Diego, La Libertad, El Salvador, this new Subdivision project offers a unique opportunity to own a piece of land with stunning ocean views and convenient access. Situated just a few meters away from the main road, the majority of the available lots boast spectacular ocean vistas, making it an ideal investment for those seeking a peaceful and secure retreat surrounded by nature.

One of the key advantages of this development is its tranquil and exclusive setting, providing residents with a serene environment to build their dream home. With feasibility for electricity and potable water already in place, residents can enjoy modern comforts while being immersed in the beauty of their surroundings. It's worth noting that each new buyer will be responsible for installing their own septic tank for wastewater management.

The lots within this project typically feature a rectangular shape, starting at 20 meters by 10 meters, totaling 200 square meters in area. For those looking for larger plots, there are options available to suit various preferences and needs.

Among the amenities offered within the project is a Clubhouse currently under construction, boasting panoramic ocean views and a refreshing swimming pool within the development. Additionally, there is another Clubhouse located on the beachfront of San Diego, complete with a pool and direct access to the sandy shores.

Conveniently situated approximately 30 minutes from the airport, this project is also just a short drive away from the beautiful beaches of San Diego and iconic surf spots such as Punta Roca, El Tunco, Sunzal, Atami, and El Zonte. With easy access to Sunset Park and Surf City 1, residents will have a myriad of recreational activities and leisure options at their fingertips.

Don't miss this opportunity to own a piece of paradise in San Diego, La Libertad, where luxury living meets natural beauty.
THIS LAND HAS 434.04  M2FacebookTwitterEnviarPrintWhatsapp",622.31,200,,,,,"['https://remax-central.com.sv/storage/properties/zitFbqxRJyXWGaz2skXA-large.png', 'https://remax-central.com.sv/storage/properties/MniJKy8UOcGvgYBcYf2W-large.png', 'https://remax-central.com.sv/storage/properties/ikRpBCxk76uqmQYFPFHD-large.png', 'https://remax-central.com.sv/storage/properties/me17X40GQixqJDzybOdD-large.png', 'https://remax-central.com.sv/storage/properties/2QaOacVCiql1JLJyO0Zh-large.png', 'https://remax-central.com.sv/storage/properties/ysMjpC5CS9vn62V2nYBL-large.png', 'https://remax-central.com.sv/storage/properties/Qx9w7cxjuUP8jqUwiV3q-large.png', 'https://remax-central.com.sv/storage/properties/Hk7Feh22ViJd0ICumAAI-large.png', 'https://remax-central.com.sv/storage/properties/O3F2pGMlU6ewoTW8zYty-large.png', 'https://remax-central.com.sv/storage/properties/odEVnyvhMmgpbtElLUnV-large.png']",2024-10-26 17:24:18,2024-10-26 17:24:18
20,03c31a1f-bed5-4106-9032-a733b7fbee92,https://remax-central.com.sv/en/properties/subdivision-mirador-del-mar-san-diego-la-libertad-el-salvador-12,"Subdivision Mirador Del Mar, San Diego, La Libertad, El Salvador",67628 / m2,V15-004134,San Diego,Terrain,Sale,"Located in the picturesque hill in San Diego, La Libertad, El Salvador, this new Subdivision project offers a unique opportunity to own a piece of land with stunning ocean views and convenient access. Situated just a few meters away from the main road, the majority of the available lots boast spectacular ocean vistas, making it an ideal investment for those seeking a peaceful and secure retreat surrounded by nature.

One of the key advantages of this development is its tranquil and exclusive setting, providing residents with a serene environment to build their dream home. With feasibility for electricity and potable water already in place, residents can enjoy modern comforts while being immersed in the beauty of their surroundings. It's worth noting that each new buyer will be responsible for installing their own septic tank for wastewater management.

The lots within this project typically feature a rectangular shape, starting at 20 meters by 10 meters, totaling 200 square meters in area. For those looking for larger plots, there are options available to suit various preferences and needs.

Among the amenities offered within the project is a Clubhouse currently under construction, boasting panoramic ocean views and a refreshing swimming pool within the development. Additionally, there is another Clubhouse located on the beachfront of San Diego, complete with a pool and direct access to the sandy shores.

Conveniently situated approximately 30 minutes from the airport, this project is also just a short drive away from the beautiful beaches of San Diego and iconic surf spots such as Punta Roca, El Tunco, Sunzal, Atami, and El Zonte. With easy access to Sunset Park and Surf City 1, residents will have a myriad of recreational activities and leisure options at their fingertips.

Don't miss this opportunity to own a piece of paradise in San Diego, La Libertad, where luxury living meets natural beauty.
THIS LAND HAS 352.71 M2FacebookTwitterEnviarPrintWhatsapp",483.81,200,,,,,"['https://remax-central.com.sv/storage/properties/zitFbqxRJyXWGaz2skXA-large.png', 'https://remax-central.com.sv/storage/properties/MniJKy8UOcGvgYBcYf2W-large.png', 'https://remax-central.com.sv/storage/properties/ikRpBCxk76uqmQYFPFHD-large.png', 'https://remax-central.com.sv/storage/properties/me17X40GQixqJDzybOdD-large.png', 'https://remax-central.com.sv/storage/properties/2QaOacVCiql1JLJyO0Zh-large.png', 'https://remax-central.com.sv/storage/properties/ysMjpC5CS9vn62V2nYBL-large.png', 'https://remax-central.com.sv/storage/properties/Qx9w7cxjuUP8jqUwiV3q-large.png', 'https://remax-central.com.sv/storage/properties/Hk7Feh22ViJd0ICumAAI-large.png', 'https://remax-central.com.sv/storage/properties/O3F2pGMlU6ewoTW8zYty-large.png', 'https://remax-central.com.sv/storage/properties/odEVnyvhMmgpbtElLUnV-large.png']",2024-10-26 17:24:26,2024-10-26 17:24:26
21,17ea7681-dde0-4a2f-a1ff-f774979c83bb,https://remax-central.com.sv/en/properties/subdivision-mirador-del-mar-san-diego-la-libertad-el-salvador-11,"Subdivision Mirador Del Mar, San Diego, La Libertad, El Salvador",70542 / m2,V15-004133,San Diego,Terrain,Sale,"Located in the picturesque hill in San Diego, La Libertad, El Salvador, this new Subdivision project offers a unique opportunity to own a piece of land with stunning ocean views and convenient access. Situated just a few meters away from the main road, the majority of the available lots boast spectacular ocean vistas, making it an ideal investment for those seeking a peaceful and secure retreat surrounded by nature.

One of the key advantages of this development is its tranquil and exclusive setting, providing residents with a serene environment to build their dream home. With feasibility for electricity and potable water already in place, residents can enjoy modern comforts while being immersed in the beauty of their surroundings. It's worth noting that each new buyer will be responsible for installing their own septic tank for wastewater management.

The lots within this project typically feature a rectangular shape, starting at 20 meters by 10 meters, totaling 200 square meters in area. For those looking for larger plots, there are options available to suit various preferences and needs.

Among the amenities offered within the project is a Clubhouse currently under construction, boasting panoramic ocean views and a refreshing swimming pool within the development. Additionally, there is another Clubhouse located on the beachfront of San Diego, complete with a pool and direct access to the sandy shores.

Conveniently situated approximately 30 minutes from the airport, this project is also just a short drive away from the beautiful beaches of San Diego and iconic surf spots such as Punta Roca, El Tunco, Sunzal, Atami, and El Zonte. With easy access to Sunset Park and Surf City 1, residents will have a myriad of recreational activities and leisure options at their fingertips.

Don't miss this opportunity to own a piece of paradise in San Diego, La Libertad, where luxury living meets natural beauty.
THIS LAND HAS 352.71 M2FacebookTwitterEnviarPrintWhatsapp",504.66,200,,,,,"['https://remax-central.com.sv/storage/properties/zitFbqxRJyXWGaz2skXA-large.png', 'https://remax-central.com.sv/storage/properties/MniJKy8UOcGvgYBcYf2W-large.png', 'https://remax-central.com.sv/storage/properties/ikRpBCxk76uqmQYFPFHD-large.png', 'https://remax-central.com.sv/storage/properties/me17X40GQixqJDzybOdD-large.png', 'https://remax-central.com.sv/storage/properties/2QaOacVCiql1JLJyO0Zh-large.png', 'https://remax-central.com.sv/storage/properties/ysMjpC5CS9vn62V2nYBL-large.png', 'https://remax-central.com.sv/storage/properties/Qx9w7cxjuUP8jqUwiV3q-large.png', 'https://remax-central.com.sv/storage/properties/Hk7Feh22ViJd0ICumAAI-large.png', 'https://remax-central.com.sv/storage/properties/O3F2pGMlU6ewoTW8zYty-large.png', 'https://remax-central.com.sv/storage/properties/odEVnyvhMmgpbtElLUnV-large.png']",2024-10-26 17:24:30,2024-10-26 17:24:30
22,e0238558-3907-4eb9-bfca-57730554a19e,https://remax-central.com.sv/en/properties/subdivision-mirador-del-mar-san-diego-la-libertad-el-salvador-10,"Subdivision Mirador Del Mar, San Diego, La Libertad, El Salvador",50000 / m2,V15-004132,San Diego,Terrain,Sale,"Located in the picturesque hill in San Diego, La Libertad, El Salvador, this new Subdivision project offers a unique opportunity to own a piece of land with stunning ocean views and convenient access. Situated just a few meters away from the main road, the majority of the available lots boast spectacular ocean vistas, making it an ideal investment for those seeking a peaceful and secure retreat surrounded by nature.

One of the key advantages of this development is its tranquil and exclusive setting, providing residents with a serene environment to build their dream home. With feasibility for electricity and potable water already in place, residents can enjoy modern comforts while being immersed in the beauty of their surroundings. It's worth noting that each new buyer will be responsible for installing their own septic tank for wastewater management.

The lots within this project typically feature a rectangular shape, starting at 20 meters by 10 meters, totaling 200 square meters in area. For those looking for larger plots, there are options available to suit various preferences and needs.

Among the amenities offered within the project is a Clubhouse currently under construction, boasting panoramic ocean views and a refreshing swimming pool within the development. Additionally, there is another Clubhouse located on the beachfront of San Diego, complete with a pool and direct access to the sandy shores.

Conveniently situated approximately 30 minutes from the airport, this project is also just a short drive away from the beautiful beaches of San Diego and iconic surf spots such as Punta Roca, El Tunco, Sunzal, Atami, and El Zonte. With easy access to Sunset Park and Surf City 1, residents will have a myriad of recreational activities and leisure options at their fingertips.

Don't miss this opportunity to own a piece of paradise in San Diego, La Libertad, where luxury living meets natural beauty.FacebookTwitterEnviarPrintWhatsapp",286,200,,,,,"['https://remax-central.com.sv/storage/properties/zitFbqxRJyXWGaz2skXA-large.png', 'https://remax-central.com.sv/storage/properties/MniJKy8UOcGvgYBcYf2W-large.png', 'https://remax-central.com.sv/storage/properties/ikRpBCxk76uqmQYFPFHD-large.png', 'https://remax-central.com.sv/storage/properties/me17X40GQixqJDzybOdD-large.png', 'https://remax-central.com.sv/storage/properties/2QaOacVCiql1JLJyO0Zh-large.png', 'https://remax-central.com.sv/storage/properties/ysMjpC5CS9vn62V2nYBL-large.png', 'https://remax-central.com.sv/storage/properties/Qx9w7cxjuUP8jqUwiV3q-large.png', 'https://remax-central.com.sv/storage/properties/Hk7Feh22ViJd0ICumAAI-large.png', 'https://remax-central.com.sv/storage/properties/O3F2pGMlU6ewoTW8zYty-large.png', 'https://remax-central.com.sv/storage/properties/odEVnyvhMmgpbtElLUnV-large.png']",2024-10-26 17:24:39,2024-10-26 17:24:39
